name,establishment,address,city,locality,latitude,longitude,locality_verbose,cuisines,timings,average_cost_for_two,price_range,highlights,aggregate_rating,rating_text,votes,photo_count,delivery,takeaway
Frozen Bottle,Beverage Shop,"Shop 7, D-7 Turning Point, 1st & 16th Cross Road, Khar (West), Mumbai",Mumbai,Khar,19.07339788,72.83112612,"Khar, Mumbai","Beverages, Desserts, Ice Cream",11 AM to 12 Midnight,400,1,"Cash', 'Takeaway Available', 'Credit Card', 'Delivery', 'Debit Card', 'Desserts and Bakes', 'Outdoor Seating', 'Digital Payments Accepted', 'Pure Veg",4,Very Good,99,135,1,-1
Frozen Bottle,Beverage Shop,"Infinti Mall Malad, Link road, Mindspace, Malad West, Mumbai",Mumbai,"Infiniti Mall, Malad West",19.18478221,72.83378083,"Infiniti Mall, Malad West, Mumbai","Beverages, Desserts",11 AM to 11 PM,300,1,"Cash', 'Takeaway Available', 'Credit Card', 'Mall Parking', 'Delivery', 'Debit Card', 'No Alcohol Available', 'Desserts and Bakes', 'Indoor Seating', 'Digital Payments Accepted', 'Pure Veg",4,Very Good,139,105,1,-1
Shalimar Juice Centre,Beverage Shop,"Shop 1, Paras Building, Tata Road 2, Charni Road, Mumbai",Mumbai,Charni Road,18.95453143,72.81788874,"Charni Road, Mumbai","Juices, Beverages",10am to 3am (Mon-Sun),200,1,"Cash', 'Takeaway Available', 'Delivery', 'Indoor Seating",4,Very Good,62,42,1,-1
McDonald's,Quick Bites,"R City Mall, Unit G 57C, LBS Marg, Ghatkopar West, Mumbai 400 086.",Mumbai,"R City Mall, Ghatkopar West",19.09894448,72.91660108,"R City Mall, Ghatkopar West, Mumbai","Burger, Fast Food, Beverages, Cafe, Desserts",9 AM to 11 PM,500,2,"Mall Parking', 'Delivery', 'Credit Card', 'Debit Card', 'Lunch', 'Cash', 'Takeaway Available', 'Breakfast', 'No Alcohol Available', 'Dinner', 'Indoor Seating', 'Digital Payments Accepted', 'Air Conditioned",4,Very Good,489,540,1,-1
KFC,Quick Bites,"Sagar Pallazio, Andheri-Kurla Road, Safed Pul, Sakinaka, Mumbai, Maharashtra",Mumbai,Sakinaka,19.10369102,72.88663141,"Sakinaka, Mumbai","Burger, Fast Food",11 AM to 11 PM,450,1,"Lunch', 'Cash', 'Debit Card', 'Dinner', 'Credit Card', 'Indoor Seating",4,Very Good,384,124,1,-1
Cinnabon,Food Court,"Ground Floor, R City Maill, LBS Marg, Phase 2, Ghatkopar West, Mumbai",Mumbai,Ghatkopar West,19.09966018,72.91691825,"Ghatkopar West, Mumbai","Sandwich, Wraps, Desserts, Beverages",11am to 11pm (Mon-Sun),600,2,"Credit Card', 'Cash', 'Takeaway Available', 'Indoor Seating', 'Self Service', 'Desserts and Bakes",4,Very Good,174,244,-1,-1
Chaat Bazaar,Food Court,"Food Court, Oberoi Mall, Film City Road, Goregaon East, Mumbai",Mumbai,"Oberoi Mall, Goregaon East",19.1736767,72.86005978,"Oberoi Mall, Goregaon East, Mumbai",Street Food,11 AM to 11 PM (Mon-Sun),350,1,"No Alcohol Available', 'Lunch', 'Mall Parking', 'Credit Card', 'Dinner', 'Indoor Seating', 'Air Conditioned', 'Table Reservation Not Required",4,Very Good,108,156,-1,-1
Vista - Taj Lands End,Fine Dining,"Taj Lands End, Bandstand, Bandra West, Mumbai",Mumbai,"Taj Lands End, Bandra",19.04415995,72.8193653,"Taj Lands End, Bandra, Mumbai","North Indian, Asian, Continental",24 Hours (Mon-Sun),5500,4,"Dinner', 'Credit Card', 'Lunch', 'Serves Alcohol', 'Breakfast', 'Celebrity Frequented', 'Brunch', 'Buffet', 'Table booking recommended', 'Luxury Dining', '4/5 Star', 'Indoor Seating', 'Wheelchair Accessible', 'Fullbar', 'Air Conditioned', 'Wifi",4,Very Good,1077,1162,-1,-1
Mezzo Mezzo - JW Marriott Mumbai Juhu,Fine Dining,"JW Marriott, Juhu Tara Road, Juhu, Mumbai",Mumbai,"JW Marriott Mumbai Juhu, Juhu",19.10163712,72.82700323,"JW Marriott Mumbai Juhu, Juhu, Mumbai",Italian,7 PM to 11:30 PM (Mon-Sun),3000,4,"Dinner', 'Cash', 'Debit Card', 'Fullbar', 'Table booking recommended', 'Wheelchair Accessible', 'Celebrity Frequented', 'Indoor Seating', '4/5 Star', 'Air Conditioned', 'Luxury Dining', 'Wifi",4,Very Good,604,383,-1,-1
China House - Grand Hyatt,Fine Dining,"Grand Hyatt Mumbai, Off Bandra Kurla Complex, Western Express Highway, Santacruz East, Mumbai",Mumbai,"Grand Hyatt, Santacruz East",19.07852285,72.8512286,"Grand Hyatt, Santacruz East, Mumbai",Chinese,"12:30 PM to 3 PM, 7 PM to 12 Midnight",4500,4,"Lunch', 'Credit Card', 'Takeaway Available', 'Cash', 'Dinner', 'Debit Card', 'Celebrity Frequented', '4/5 Star', 'Wifi', 'Indoor Seating', 'Luxury Dining', 'Fullbar', 'Air Conditioned', 'Valet Parking Available', 'Table booking recommended",4,Very Good,608,459,-1,-1
Tiqri - Taj Santacruz,Fine Dining,"Taj Santacruz, Chhatrapati Shivaji International Airport, Off Western Express Highway, Vile Parle East, Mumbai",Mumbai,"Taj Santacruz, Santacruz East",19.08156531,72.85482712,"Taj Santacruz, Santacruz East, Mumbai","Continental, North Indian",24 Hours (Mon-Sun),2200,4,"Debit Card', 'Breakfast', 'Lunch', 'Serves Alcohol', 'Cash', 'Dinner', 'Credit Card', 'Brunch', 'Fullbar', 'Wifi', 'Buffet', 'Valet Parking Available', 'Indoor Seating', 'Air Conditioned', 'Wheelchair Accessible",4,Very Good,467,1293,-1,-1
24/7 Restaurant - The Lalit Mumbai,Fine Dining,"The Lalit Mumbai, Sahar Airport Road, Andheri East, Chakala, Mumbai",Mumbai,"The Lalit Mumbai, Chakala",19.10984402,72.8741749,"The Lalit Mumbai, Chakala, Mumbai","European, Italian, North Indian, Asian",24 Hours (Mon-Sun),5000,4,"Breakfast', 'Cash', 'Dinner', 'Credit Card', 'Lunch', 'Debit Card', 'Wifi', 'Brunch', 'Luxury Dining', 'Air Conditioned', 'Indoor Seating', '4/5 Star', 'Table booking recommended', 'Buffet', 'Fullbar', 'LGBTQIA Friendly",4,Very Good,460,979,1,-1
Rude Lounge,Lounge,"6th Floor, Link House, Link Road, Chincholi Bunder, Malad West, Mumbai",Mumbai,Malad West,19.18039203,72.83604797,"Malad West, Mumbai","North Indian, Continental, Bar Food",11 AM to 12:30 AM,1600,3,"Lunch', 'Cash', 'Dinner', 'Credit Card', 'Serves Alcohol', 'Takeaway Available', 'Delivery', 'Debit Card', 'Outdoor Seating', 'Couple Entry Only', 'Air Conditioned', 'Dance Floor', 'Fullbar', 'LGBTQIA Friendly', 'Table booking recommended', 'Buffet', 'Live Entertainment', 'Valet Parking Available', 'Rooftop', 'Free Wifi', 'Smoking Area', 'Live Sports Screening', 'Live Music', 'Wifi', 'DJ",4,Very Good,2427,2734,1,-1
Gadda Da Vida - Novotel,Lounge,"Novotel, Juhu Beach, Balraj Sahani Marg, Juhu, Mumbai",Mumbai,"Novotel, Juhu",19.10845929,72.82465059,"Novotel, Juhu, Mumbai",Continental,2 PM to 1:30 AM,4500,4,"Cash', 'Credit Card', 'Debit Card', 'Dinner', 'Celebrity Frequented', 'Nightlife', 'Outdoor Seating', 'Seaview', 'Table booking for Groups', 'Table Reservation Not Required', 'Live Sports Screening', 'Fullbar', 'Live Music', 'Air Conditioned', 'LGBTQIA Friendly', 'Wifi",4,Very Good,2602,719,-1,-1
Escobar - Tapas Bar,Lounge,"4th Floor, VN Sphere, Turner And Linking Road, Linking Road, Bandra West",Mumbai,"Linking Road, Bandra West",19.06003558,72.83611637,"Linking Road, Bandra West, Mumbai","Italian, Mexican, Spanish",7 PM to 1:30 AM,2500,4,"Cash', 'Dinner', 'Credit Card', 'Nightlife', 'Outdoor Seating', 'Air Conditioned', 'Fullbar', 'Table Reservation Not Required",4,Very Good,927,457,1,-1
Amuse,Casual Dining,"Next to Hyundai Showroom, Near Vijay Industrial Estate, Link Road, Malad West, Mumbai",Mumbai,Malad West,19.17831058,72.83662364,"Malad West, Mumbai","Continental, Italian, Chinese, Finger Food",Mon-Sun (11:30 AM to 1:30 AM),1500,3,"Serves Alcohol', 'Cash', 'Delivery', 'Credit Card', 'Lunch', 'Dinner', 'Takeaway Available', 'Debit Card', 'Air Conditioned', 'DJ', 'Live Entertainment', 'Nightlife', 'City View', 'Fullbar', 'Indoor Seating', 'Above 18 Only', 'Axis Bank - Dining Delights', 'Smoking Area', 'Dance Floor', 'Live Sports Screening', 'Sports TV', 'Valet Parking Available', 'Live Music', 'Rooftop",4,Very Good,1119,4334,1,-1
China House Lounge - Grand Hyatt,Lounge,"Grand Hyatt, Off Western Express Highway, Santacruz East, Mumbai",Mumbai,"Grand Hyatt, Santacruz East",19.07852348,72.85122592,"Grand Hyatt, Santacruz East, Mumbai","Chinese, Modern Indian, British, Asian, Continental","5 PM to 2 AM (Mon-Fri, Sun), 10 PM to 3 AM (Sat)",4000,4,"Debit Card', 'Credit Card', 'Dinner', 'Cash', 'Wifi', 'Nightlife', 'Indoor Seating', 'Air Conditioned', 'LGBTQIA Friendly', 'Fullbar",4,Very Good,285,415,-1,-1
Dashanzi - JW Marriott Mumbai Juhu,Lounge,"Dashanzi, JW Marriott Mumbai Juhu, Juhu Tara Road, Juhu, Mumbai",Mumbai,"JW Marriott Mumbai Juhu, Juhu",19.1016387,72.82700188,"JW Marriott Mumbai Juhu, Juhu, Mumbai","Chinese, Japanese","6 PM to 1 AM (Mon-Fri), 12:30 PM to 3:30 PM, 6 PM to 1 AM (Sat-Sun)",3500,4,"Cash', 'Credit Card', 'Debit Card', 'Dinner', 'Takeaway Available', 'Nightlife', 'Fullbar', 'Beer', 'Serves Cocktails', 'Free Wifi', 'Table booking recommended', 'Wifi', 'Valet Parking Available', 'Wine', 'Indoor Seating', 'Above 18 Only', 'Air Conditioned', 'Smoking Area', 'Brunch",4,Very Good,244,367,-1,-1
Mira Republic,Lounge,"A-1/2, Ground Floor and 2nd Floor, Between Maruti Hyundai Showrooms, Hatkesh Signal, Mira Bhayander Road, Mira Road, Mumbai",Mumbai,Mira Road,19.2804584,72.87672772,"Mira Road, Mumbai","North Indian, Chinese, Continental",12 Noon to 1 AM,1600,3,"Dinner', 'Takeaway Available', 'Debit Card', 'Lunch', 'Serves Alcohol', 'Cash', 'Delivery', 'Credit Card', 'Live Sports Screening', 'Outdoor Seating', 'Indoor Seating', 'Free Wifi', 'Air Conditioned', 'Smoking Area', 'Fullbar', 'Live Music', 'Table booking recommended",4,Very Good,239,132,1,-1
Le Bar Diamantaire - Sofitel,Casual Dining,"Sofitel Hotel, C 57,   Bandra Kurla Complex, Bandra Kurla Complex, Mumbai",Mumbai,"Sofitel, Bandra Kurla Complex",19.06761681,72.86939286,"Sofitel, Bandra Kurla Complex, Mumbai","Finger Food, Pizza, Chinese, American",11 AM to 1:30 AM (Mon-Sun),4000,4,"Lunch', 'Serves Alcohol', 'Credit Card', 'Dinner', 'Live Sports Screening', 'Fullbar', 'Smoking Area', 'Nightlife', 'Indoor Seating', 'Air Conditioned', 'Wifi",4,Very Good,185,198,-1,-1
Winkingg Owl,Lounge,"The Myriad Hotel, Mira-Sai Baba Nagar, Opposite Indian Oil Petrol Pump, Mira-Bhayander Road, Mira Road, Mumbai",Mumbai,Mira Road,19.2844148,72.8705033,"Mira Road, Mumbai","North Indian, Chinese, Continental, Beverages, Mexican",5 PM to 1 AM,1000,3,"Dinner', 'Takeaway Available', 'Debit Card', 'Lunch', 'Cash', 'Credit Card', 'Live Sports Screening', 'Fullbar', 'Serves Cocktails', 'Air Conditioned', 'Smoking Area', 'Nightlife', 'Indoor Seating', 'Table booking recommended', 'Wifi",4,Very Good,34,144,-1,-1
Tiqri Bar & Lounge - Taj Santacruz,Lounge,"Taj Santacruz, Chhatrapati Shivaji International Airport, Off Western Express Highway, Vile Parle East, Mumbai",Mumbai,"Taj Santacruz, Santacruz East",19.08168635,72.85568476,"Taj Santacruz, Santacruz East, Mumbai",Finger Food,5PM to 1:30AM (Mon-Sun),2000,4,"Cash', 'Serves Alcohol', 'Lunch', 'Debit Card', 'Dinner', 'Credit Card', 'Valet Parking Available', '4/5 Star', 'Wifi', 'Fullbar', 'Indoor Seating', 'Table booking recommended', 'Nightlife', 'Wheelchair Accessible",4,Very Good,191,57,-1,-1
Copa,Pub,"Anna Building, 13th road, Opposite Juhu Gymkhana, Juhu, Mumbai",Mumbai,Juhu,19.10977116,72.82717891,"Juhu, Mumbai",Finger Food,6:30 PM to 1:30 AM (Mon-Sun),1700,3,"Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Serves Alcohol', 'Credit Card', 'Karaoke', 'Live Sports Screening', 'Valet Parking Available', 'Outdoor Seating', 'Indoor Seating', 'Free Wifi', 'Wheelchair Accessible', 'Live Entertainment', 'Nightlife', 'Fullbar', 'Live Music', 'Serves Cocktails', 'Air Conditioned', 'Smoking Area', 'Wifi', 'LGBTQIA Friendly",4,Very Good,3499,1138,-1,-1
TAP,Pub,"3rd Floor, Link Square Mall, Linking Road, Bandra West, Mumbai",Mumbai,"Link Square Mall, Linking Road, Bandra West",19.06542524,72.83393908,"Link Square Mall, Linking Road, Bandra West, Mumbai","North Indian, Chinese, Continental, Mexican",12 Noon to 1 AM,1700,3,"Dinner', 'Cash', 'Credit Card', 'Lunch', 'Serves Alcohol', 'Karaoke', 'Nightlife', 'Fullbar', 'Indoor Seating', 'Table booking recommended', 'Live Sports Screening', 'Valet Parking Available', 'Outdoor Seating', 'Air Conditioned', 'Smoking Area",4,Very Good,3513,2286,-1,-1
Quench - All Day Pub,Pub,"4th Floor, Tian Building, 48 Gulmohar Road, Near Costa Coffee, Juhu, Mumbai",Mumbai,Juhu,19.11472584,72.83612777,"Juhu, Mumbai","Continental, Chinese, Asian, Italian, Pizza",12 Noon to 1 AM (Mon-Sun),2000,4,"Lunch', 'Serves Alcohol', 'Takeaway Available', 'Debit Card', 'Dinner', 'Cash', 'Delivery', 'Credit Card', 'Live Sports Screening', 'Valet Parking Available', 'Wine', 'Indoor Seating', 'LGBTQIA Friendly', 'Smoking Area', 'Nightlife', 'Fullbar', 'Beer', 'Serves Cocktails', 'Air Conditioned",4,Very Good,1593,1536,1,-1
TAP,Pub,"Ground Floor, Times Square Tech Park, Andheri Kurla Road, Marol, Mumbai",Mumbai,"Times Square, Marol",19.10758808,72.88332827,"Times Square, Marol, Mumbai","North Indian, Chinese, Continental, Mexican",12Noon to 1AM (Mon-Sun),1700,3,"Dinner', 'Credit Card', 'Debit Card', 'Lunch', 'Serves Alcohol', 'Cash', 'Takeaway Available', 'Dance Floor', 'Valet Parking Available', 'Indoor Seating', 'Table booking recommended', 'Smoking Area', 'Nightlife', 'Fullbar', 'Buffet",4,Very Good,1962,1662,-1,-1
TAP,Pub,"Royal Plaza, New Link Road, Andheri Lokhandwala, Andheri West",Mumbai,"Andheri Lokhandwala, Andheri West",19.13993475,72.83151302,"Andheri Lokhandwala, Andheri West, Mumbai","North Indian, Chinese, Continental, Mexican",12Noon to 1AM (Mon-Sun),1700,3,"Lunch', 'Serves Alcohol', 'Cash', 'Delivery', 'Debit Card', 'Dinner', 'Credit Card', 'Nightlife', 'Fullbar', 'Valet Parking Available', 'Indoor Seating', 'Table booking recommended', 'Smoking Area",4,Very Good,2813,1973,-1,-1
Brewbot Eatery & Pub Brewery,Casual Dining,"G01 & 101, Morya Landmark 1, Off New Link Road, Veera Desai Area, Mumbai",Mumbai,Veera Desai Area,19.14089384,72.83308681,"Veera Desai Area, Mumbai","Mediterranean, European, American, Italian","4 PM to 1 AM (Mon-Fri), 12 Noon to 1 AM (Sat-Sun)",2000,4,"Cash', 'Delivery', 'Credit Card', 'Dinner', 'Debit Card', 'Valet Parking Available', 'Outdoor Seating', 'Indoor Seating', 'Table booking recommended', 'Wheelchair Accessible', 'Buffet', 'DJ', 'Live Sports Screening', 'Nightlife', 'Fullbar', 'Live Music', 'Air Conditioned', 'Smoking Area', 'Wifi', 'Serves Jain Food', 'Brunch', 'Board Games",4,Very Good,2377,3538,1,-1
Agent Jack's Bar,Pub,"D Mall, Veera Desai, Veera Desai Area, Mumbai",Mumbai,"De Mall, Veera Desai Area",19.1317778,72.83529896,"De Mall, Veera Desai Area, Mumbai","Italian, Mexican, Chinese, North Indian, American, Desserts",5:30pm to 1:30am (Mon-Sun),1500,3,"Cash', 'Takeaway Available', 'Debit Card', 'Mall Parking', 'Delivery', 'Credit Card', 'Dinner', 'Air Conditioned', 'Wifi', 'Live Sports Screening', 'Indoor Seating', 'Table booking recommended', 'Smoking Area', 'Fullbar', 'Digital Payments Accepted",4,Very Good,1632,955,-1,-1
The Irish House,Pub,"Level 1, Phoenix Market City Mall, LBS Road, Kurla, Mumbai",Mumbai,"Phoenix Marketcity, Kurla",19.08623124,72.88884424,"Phoenix Marketcity, Kurla, Mumbai","European, American",12 Noon to 1 AM,1900,3,"Dinner', 'Debit Card', 'Lunch', 'Serves Alcohol', 'Cash', 'Credit Card', 'Mall Parking', 'Live Entertainment', 'Nightlife', 'Live Music', 'Air Conditioned', 'Smoking Area', 'LGBTQIA Friendly', 'Live Sports Screening', 'Fullbar', 'Indoor Seating', 'Lunch Menu",4,Very Good,1415,1821,-1,-1
The Bar Stock Exchange,Pub,"8th Floor, Blue Wave Building, New Linking Road, Veera Desai Area, Mumbai",Mumbai,Veera Desai Area,19.1369792,72.83271097,"Veera Desai Area, Mumbai","Continental, Chinese, North Indian, Italian, Mexican","6 PM to 1:30 AM (Mon-Thu), 12:30 PM to 4 PM, 6 PM to 1:30 AM (Fri-Sun)",1300,3,"Cash', 'Delivery', 'Credit Card', 'Lunch', 'Takeaway Available', 'Debit Card', 'Dinner', 'Restricted Entry', 'DJ', 'Free Parking', 'Nightlife', 'Fullbar', 'Live Music', 'Air Conditioned', 'Wifi', 'Dance Floor', 'Live Entertainment', 'Valet Parking Available', 'Outdoor Seating', 'Indoor Seating",4,Very Good,1983,1352,-1,-1
Road House Bluez,Pub,"Ground Floor, Tokyo House, Next To Azad Nagar Metro Station, JP Road, Azad Nagar, Mumbai",Mumbai,Azad Nagar,19.12712171,72.83525638,"Azad Nagar, Mumbai","Chinese, Finger Food, Pizza","12midnight to 1am, 6pm to 12midnight (Mon-Sun)",1700,3,"Serves Alcohol', 'Credit Card', 'Dinner', 'Cash', 'Fullbar', 'Live Music', 'Axis Bank - Dining Delights', 'Smoking Area', 'Karaoke', 'Nightlife', 'Valet Parking Available', 'Outdoor Seating', 'Air Conditioned', 'Wifi', 'Live Sports Screening",4,Very Good,904,228,-1,-1
British Brewing Company,Pub,"Ground Floor, Times Square Tech Park, Andheri Kurla Road, Marol, Mumbai",Mumbai,"Times Square, Marol",19.10767551,72.88337018,"Times Square, Marol, Mumbai","British, Italian, Burger, Continental, European, Pizza, Salad",12 Noon to 12:30 AM,2000,4,"Dinner', 'Credit Card', 'Lunch', 'Serves Alcohol', 'Cash', 'Takeaway Available', 'Debit Card', 'Valet Parking Available', 'Indoor Seating', 'Free Wifi', 'Kid Friendly', 'LGBTQIA Friendly', 'Wifi', 'Serves Jain Food', 'Live Sports Screening', 'Nightlife', 'Fullbar', 'Table booking recommended', 'Air Conditioned', 'Disabled Friendly', 'Vegan Options",4,Very Good,670,958,1,-1
PentHouzz,Pub,"4th Floor, V Mall, Thakur Complex, Asha Nagar, Kandivali East, Mumbai",Mumbai,Kandivali East,19.21286784,72.86740735,"Kandivali East, Mumbai","Chinese, North Indian, Continental, Finger Food, Italian, Salad",5 PM to 1:30 AM,1300,3,"Debit Card', 'Cash', 'Credit Card', 'Dinner', 'Serves Alcohol', 'Takeaway Available', 'Fullbar', 'Above 18 Only', 'Resto Bar', 'Serves Jain Food', 'Nightlife', 'Rooftop', 'Air Conditioned', 'Live Sports Screening', 'Live Music', 'Smoking Area', 'DJ', 'Outdoor Seating', 'Restricted Entry', 'LGBTQIA Friendly",4,Very Good,158,132,-1,-1
Brewbot Taproom,Casual Dining,"Shop 7, Geliki Building, ONGC Colony, Reclamation, Bandra West, Mumbai",Mumbai,"Reclamation, Bandra West",19.04944904,72.82910742,"Reclamation, Bandra West, Mumbai","Mediterranean, European, American, Italian","4 PM to 1:30 AM (Mon-Fri), 12 Noon to 1:30 AM (Sat-Sun)",2000,4,"Lunch', 'Serves Alcohol', 'Cash', 'Delivery', 'Debit Card', 'Dinner', 'Credit Card', 'DJ', 'Fullbar', 'Table booking recommended', 'Live Sports Screening', 'Indoor Seating', 'Free Wifi', 'Air Conditioned', 'Wheelchair Accessible",4,Very Good,177,99,-1,-1
Le Cirque Signature - The Leela Mumbai,Fine Dining,"The Leela Mumbai, Andheri-Kurla Road, Sahar, Chakala, Mumbai",Mumbai,"The Leela Mumbai, Chakala",19.10990453,72.87413433,"The Leela Mumbai, Chakala, Mumbai","Italian, French, Salad",6:30 PM to 12 Midnight (Mon-Sun),6000,4,"Dinner', 'Debit Card', 'Cash', 'Air Conditioned', 'Luxury Dining', '4/5 Star', 'Fullbar', 'Table Reservation Not Required', 'Indoor Seating",4,Very Good,95,161,-1,-1
Citrus - The Leela Mumbai,Fine Dining,"The Leela Mumbai, Andheri-Kurla Road, Sahar, Andheri East, Chakala, Mumbai",Mumbai,"The Leela Mumbai, Chakala",19.10974075,72.87427649,"The Leela Mumbai, Chakala, Mumbai","Spanish, Italian, North Indian, American, Mediterranean, Continental, Japanese",24 Hours,5000,4,"Cash', 'Credit Card', 'Serves Alcohol', 'Lunch', 'Breakfast', 'Dinner', 'Debit Card', 'Indoor Seating', 'Wifi', 'Fullbar', 'Table booking recommended', 'Buffet', 'Air Conditioned', 'Brunch', '4/5 Star",4,Very Good,395,747,-1,-1
Vetro - The Oberoi Mumbai,Fine Dining,"The Oberoi, Nariman Point, Mumbai",Mumbai,"The Oberoi, Nariman Point",18.92727223,72.82160997,"The Oberoi, Nariman Point, Mumbai","Italian, European","12:30 PM to 2:15 PM, 7 PM to 11:30 PM",4500,4,"Credit Card', 'Debit Card', 'Lunch', 'Cash', 'Dinner', 'Wine', 'Table booking recommended', 'Wheelchair Accessible', 'Fullbar', 'Indoor Seating', 'Air Conditioned', 'Luxury Dining', 'Wifi",4,Very Good,187,150,-1,-1
O22 - Trident,Fine Dining,"C 56, Trident Hotel, G Block, Bandra Kurla Complex, Mumbai",Mumbai,"Trident, Bandra Kurla Complex",19.06717602,72.86749218,"Trident, Bandra Kurla Complex, Mumbai","North Indian, European, Japanese, Asian",6 AM to 1 AM (Mon-Sun),4000,4,"Credit Card', 'Debit Card', 'Dinner', 'Cash', 'Breakfast', 'Lunch', 'Wheelchair Accessible', 'Brunch', 'Valet Parking Available', 'Indoor Seating', 'Table booking recommended', 'Luxury Dining', 'Wifi', 'Buffet', 'Fullbar', '4/5 Star', 'Air Conditioned",4,Very Good,396,844,-1,-1
Baluchi - The Lalit Mumbai,Fine Dining,"The Lalit Mumbai, Sahar Airport Road, Andheri East, Chakala, Mumbai",Mumbai,"The Lalit Mumbai, Chakala",19.10989788,72.8738584,"The Lalit Mumbai, Chakala, Mumbai","Mughlai, North Indian","12 Noon to 3 PM, 7 PM to 11:30 PM",4000,4,"Lunch', 'Cash', 'Debit Card', 'Dinner', 'Serves Alcohol', 'Credit Card', 'Fullbar', '4/5 Star', 'Air Conditioned', 'Wifi', 'Indoor Seating', 'LGBTQIA Friendly', 'Luxury Dining",4,Very Good,398,437,-1,-1
Botticino - Trident,Fine Dining,"C 56, G Block, Trident Hotel, Bandra Kurla Complex, Mumbai",Mumbai,"Trident, Bandra Kurla Complex",19.06719028,72.8674791,"Trident, Bandra Kurla Complex, Mumbai",Italian,"12 Noon to 3 PM, 7 PM to 11 PM",4000,4,"Dinner', 'Credit Card', 'Debit Card', 'Cash', 'Lunch', 'Table booking recommended', 'Luxury Dining', 'Indoor Seating', '4/5 Star', 'Air Conditioned', 'Wifi', 'Buffet', 'Fullbar",4,Very Good,287,420,-1,-1
Maya - Trident,Fine Dining,"C 56, G Block, Trident Hotel, Bandra Kurla Complex, Mumbai",Mumbai,"Trident, Bandra Kurla Complex",19.06717824,72.86748916,"Trident, Bandra Kurla Complex, Mumbai",North Indian,"12 Noon to 3 PM, 7 PM to 11 PM",3800,4,"Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Lunch', 'Credit Card', 'Valet Parking Available', 'Indoor Seating', 'Table booking recommended', 'Wheelchair Accessible', 'Fullbar', '4/5 Star', 'Air Conditioned', 'Luxury Dining', 'Wifi",4,Very Good,276,235,-1,-1
Saffron - JW Marriott Mumbai Juhu,Fine Dining,"JW Marriott, Juhu Tara Road, Juhu, Mumbai",Mumbai,"JW Marriott Mumbai Juhu, Juhu",19.10165042,72.82703005,"JW Marriott Mumbai Juhu, Juhu, Mumbai","North Indian, Mughlai","7 PM to 12 Midnight (Mon-Fri, Sun), 12:30 PM to 3:30 PM, 7 PM to 12 Midnight (Sat)",3500,4,"Credit Card', 'Dinner', 'Cash', 'Debit Card', '4/5 Star', 'Fullbar', 'Luxury Dining', 'Brunch', 'Indoor Seating', 'Wheelchair Accessible', 'Air Conditioned', 'Wifi",4,Very Good,410,340,-1,-1
India Jones - Trident Nariman Point,Fine Dining,"Trident Hotel, Besides Air India Building, Nariman Point, Mumbai",Mumbai,"Trident, Nariman Point",18.92718978,72.82137394,"Trident, Nariman Point, Mumbai","Asian, Vietnamese, Malaysian, Japanese, Burmese","12:30 PM to 3 PM, 7:30 PM to 12 Midnight",3500,4,"Lunch', 'Serves Alcohol', 'Credit Card', 'Debit Card', 'Dinner', 'Cash', 'Fullbar', 'Air Conditioned', 'Luxury Dining', 'Indoor Seating', 'Table booking recommended', 'Wifi', 'Buffet",4,Very Good,300,219,-1,-1
Let's Talk Fish,Fine Dining,"Unit F9/F10, 1st Floor, The Orb, Near Chhatrapati Shivaji International Airport, I A Project Road, Chakala, Mumbai",Mumbai,"The Orb, J W Marriot Sahar Annexe, Chakala",19.10201888,72.8781211,"The Orb, J W Marriot Sahar Annexe, Chakala, Mumbai",Seafood,"12 Noon to 3 PM, 7 PM to 12 Midnight",3500,4,"Lunch', 'Cash', 'Dinner', 'Credit Card', 'Debit Card', 'Fullbar', 'Table booking recommended', 'Brunch', 'Indoor Seating', 'Air Conditioned",4,Very Good,95,157,-1,-1
Laxman's Om Vada Pav,Quick Bites,"19, Building 104, Garodia Nagar, Ghatkopar East, Mumbai",Mumbai,Ghatkopar East,19.07618187,72.91109148,"Ghatkopar East, Mumbai","Chinese, Street Food, Beverages, Juices","9 A.M. to 9:30 P.M. (Tue-Sun), Mon Closed",100,1,"Breakfast', 'Dinner', 'Takeaway Available', 'Lunch', 'Cash', 'Indoor Seating', 'Pure Veg",4,Very Good,407,76,-1,-1
Martand Misal,Quick Bites,"Ranveer Sadan, Dr. Baba Saheb Ambedkar Road, Gundecha Garden, Parel, Mumbai",Mumbai,Parel,18.99374022,72.83643588,"Parel, Mumbai","Maharashtrian, Street Food","8:30 AM to 8 PM (Mon), 9 AM to 8 PM (Tue-Sat), 9 AM to 9:30 PM (Sun)",100,1,"Dinner', 'Delivery', 'Breakfast', 'Lunch', 'Cash', 'Takeaway Available', 'Indoor Seating', 'Digital Payments Accepted",4,Very Good,140,121,-1,-1
A1 Samosa,Quick Bites,"Guru Kripa Building, Road 24, Near SIES College, Sion, Mumbai",Mumbai,Sion,19.04278766,72.86162149,"Sion, Mumbai",Street Food,11 AM to 11 PM,100,1,"Dinner', 'Cash', 'Takeaway Available', 'Lunch', 'Delivery', 'Indoor Seating', 'Pure Veg",4,Very Good,95,13,1,-1
